# Rating [kW],Rotor Diam [m],Blade Mass Exp,Shear Exp,Wind Vel [m/s],TCC [USD/kW],AEP [kWh/yr]
3.000000000000000000e+03,1.800000000000000000e+02,2.100000000000000089e+00,1.000000000000000056e-01,1.100000000000000000e+01,1.029189983924113903e+03,1.887331758547455817e+07
3.000000000000000000e+03,1.800000000000000000e+02,2.100000000000000089e+00,2.000000000000000111e-01,5.000000000000000000e+00,1.029189983924113903e+03,1.147319879605269805e+07
3.000000000000000000e+03,1.800000000000000000e+02,2.100000000000000089e+00,2.000000000000000111e-01,6.000000000000000000e+00,1.029189983924113903e+03,1.420507418019404449e+07
3.000000000000000000e+03,1.800000000000000000e+02,2.100000000000000089e+00,2.000000000000000111e-01,7.000000000000000000e+00,1.029189983924113903e+03,1.619348577248628438e+07
3.000000000000000000e+03,1.800000000000000000e+02,2.100000000000000089e+00,2.000000000000000111e-01,8.000000000000000000e+00,1.029189983924113903e+03,1.758036275855545327e+07
3.000000000000000000e+03,1.800000000000000000e+02,2.100000000000000089e+00,2.000000000000000111e-01,9.000000000000000000e+00,1.029189983924113903e+03,1.844890492785347626e+07
3.000000000000000000e+03,1.800000000000000000e+02,2.100000000000000089e+00,2.000000000000000111e-01,1.000000000000000000e+01,1.029189983924113903e+03,1.885876187998463586e+07
3.000000000000000000e+03,1.800000000000000000e+02,2.100000000000000089e+00,2.000000000000000111e-01,1.100000000000000000e+01,1.029189983924113903e+03,1.887790938810907304e+07
3.000000000000000000e+03,1.800000000000000000e+02,2.100000000000000089e+00,3.000000000000000444e-01,5.000000000000000000e+00,1.029189983924113903e+03,1.282597372064505517e+07
3.000000000000000000e+03,1.800000000000000000e+02,2.100000000000000089e+00,3.000000000000000444e-01,6.000000000000000000e+00,1.029189983924113903e+03,1.537817661617095396e+07
3.000000000000000000e+03,1.800000000000000000e+02,2.100000000000000089e+00,3.000000000000000444e-01,7.000000000000000000e+00,1.029189983924113903e+03,1.714474441771369800e+07
3.000000000000000000e+03,1.800000000000000000e+02,2.100000000000000089e+00,3.000000000000000444e-01,8.000000000000000000e+00,1.029189983924113903e+03,1.826357031284898892e+07
3.000000000000000000e+03,1.800000000000000000e+02,2.100000000000000089e+00,3.000000000000000444e-01,9.000000000000000000e+00,1.029189983924113903e+03,1.881692852200296149e+07
3.000000000000000000e+03,1.800000000000000000e+02,2.100000000000000089e+00,3.000000000000000444e-01,1.000000000000000000e+01,1.029189983924113903e+03,1.888955147750324756e+07
3.000000000000000000e+03,1.800000000000000000e+02,2.100000000000000089e+00,3.000000000000000444e-01,1.100000000000000000e+01,1.029189983924113903e+03,1.858323349939906597e+07
3.000000000000000000e+03,1.800000000000000000e+02,2.200000000000000178e+00,1.000000000000000056e-01,5.000000000000000000e+00,1.117004599851919238e+03,1.007112951271819696e+07
3.000000000000000000e+03,1.800000000000000000e+02,2.200000000000000178e+00,1.000000000000000056e-01,6.000000000000000000e+00,1.117004599851919238e+03,1.293460896240291931e+07
3.000000000000000000e+03,1.800000000000000000e+02,2.200000000000000178e+00,1.000000000000000056e-01,7.000000000000000000e+00,1.117004599851919238e+03,1.510741409970116802e+07
3.000000000000000000e+03,1.800000000000000000e+02,2.200000000000000178e+00,1.000000000000000056e-01,8.000000000000000000e+00,1.117004599851919238e+03,1.671168413170685619e+07
3.000000000000000000e+03,1.800000000000000000e+02,2.200000000000000178e+00,1.000000000000000056e-01,9.000000000000000000e+00,1.117004599851919238e+03,1.783933837397043407e+07
3.000000000000000000e+03,1.800000000000000000e+02,2.200000000000000178e+00,1.000000000000000056e-01,1.000000000000000000e+01,1.117004599851919238e+03,1.854469281270159036e+07
3.000000000000000000e+03,1.800000000000000000e+02,2.200000000000000178e+00,1.000000000000000056e-01,1.100000000000000000e+01,1.117004599851919238e+03,1.887331758547455817e+07
3.000000000000000000e+03,1.800000000000000000e+02,2.200000000000000178e+00,2.000000000000000111e-01,5.000000000000000000e+00,1.117004599851919238e+03,1.147319879605269805e+07
3.000000000000000000e+03,1.800000000000000000e+02,2.200000000000000178e+00,2.000000000000000111e-01,6.000000000000000000e+00,1.117004599851919238e+03,1.420507418019404449e+07
3.000000000000000000e+03,1.800000000000000000e+02,2.200000000000000178e+00,2.000000000000000111e-01,7.000000000000000000e+00,1.117004599851919238e+03,1.619348577248628438e+07
3.000000000000000000e+03,1.800000000000000000e+02,2.200000000000000178e+00,2.000000000000000111e-01,8.000000000000000000e+00,1.117004599851919238e+03,1.758036275855545327e+07
3.000000000000000000e+03,1.800000000000000000e+02,2.200000000000000178e+00,2.000000000000000111e-01,9.000000000000000000e+00,1.117004599851919238e+03,1.844890492785347626e+07
3.000000000000000000e+03,1.800000000000000000e+02,2.200000000000000178e+00,2.000000000000000111e-01,1.000000000000000000e+01,1.117004599851919238e+03,1.885876187998463586e+07
3.000000000000000000e+03,1.800000000000000000e+02,2.200000000000000178e+00,2.000000000000000111e-01,1.100000000000000000e+01,1.117004599851919238e+03,1.887790938810907304e+07
3.000000000000000000e+03,1.800000000000000000e+02,2.200000000000000178e+00,3.000000000000000444e-01,5.000000000000000000e+00,1.117004599851919238e+03,1.282597372064505517e+07
3.000000000000000000e+03,1.800000000000000000e+02,2.200000000000000178e+00,3.000000000000000444e-01,6.000000000000000000e+00,1.117004599851919238e+03,1.537817661617095396e+07
3.000000000000000000e+03,1.800000000000000000e+02,2.200000000000000178e+00,3.000000000000000444e-01,7.000000000000000000e+00,1.117004599851919238e+03,1.714474441771369800e+07
3.000000000000000000e+03,1.800000000000000000e+02,2.200000000000000178e+00,3.000000000000000444e-01,8.000000000000000000e+00,1.117004599851919238e+03,1.826357031284898892e+07
3.000000000000000000e+03,1.800000000000000000e+02,2.200000000000000178e+00,3.000000000000000444e-01,9.000000000000000000e+00,1.117004599851919238e+03,1.881692852200296149e+07
3.000000000000000000e+03,1.800000000000000000e+02,2.200000000000000178e+00,3.000000000000000444e-01,1.000000000000000000e+01,1.117004599851919238e+03,1.888955147750324756e+07
3.000000000000000000e+03,1.800000000000000000e+02,2.200000000000000178e+00,3.000000000000000444e-01,1.100000000000000000e+01,1.117004599851919238e+03,1.858323349939906597e+07
3.000000000000000000e+03,1.800000000000000000e+02,2.300000000000000266e+00,1.000000000000000056e-01,5.000000000000000000e+00,1.252299045293469817e+03,1.007112951271819696e+07
3.000000000000000000e+03,1.800000000000000000e+02,2.300000000000000266e+00,1.000000000000000056e-01,6.000000000000000000e+00,1.252299045293469817e+03,1.293460896240291931e+07
3.000000000000000000e+03,1.800000000000000000e+02,2.300000000000000266e+00,1.000000000000000056e-01,7.000000000000000000e+00,1.252299045293469817e+03,1.510741409970116802e+07
3.000000000000000000e+03,1.800000000000000000e+02,2.300000000000000266e+00,1.000000000000000056e-01,8.000000000000000000e+00,1.252299045293469817e+03,1.671168413170685619e+07
3.000000000000000000e+03,1.800000000000000000e+02,2.300000000000000266e+00,1.000000000000000056e-01,9.000000000000000000e+00,1.252299045293469817e+03,1.783933837397043407e+07
3.000000000000000000e+03,1.800000000000000000e+02,2.300000000000000266e+00,1.000000000000000056e-01,1.000000000000000000e+01,1.252299045293469817e+03,1.854469281270159036e+07
3.000000000000000000e+03,1.800000000000000000e+02,2.300000000000000266e+00,1.000000000000000056e-01,1.100000000000000000e+01,1.252299045293469817e+03,1.887331758547455817e+07
3.000000000000000000e+03,1.800000000000000000e+02,2.300000000000000266e+00,2.000000000000000111e-01,5.000000000000000000e+00,1.252299045293469817e+03,1.147319879605269805e+07
3.000000000000000000e+03,1.800000000000000000e+02,2.300000000000000266e+00,2.000000000000000111e-01,6.000000000000000000e+00,1.252299045293469817e+03,1.420507418019404449e+07
3.000000000000000000e+03,1.800000000000000000e+02,2.300000000000000266e+00,2.000000000000000111e-01,7.000000000000000000e+00,1.252299045293469817e+03,1.619348577248628438e+07
3.000000000000000000e+03,1.800000000000000000e+02,2.300000000000000266e+00,2.000000000000000111e-01,8.000000000000000000e+00,1.252299045293469817e+03,1.758036275855545327e+07
3.000000000000000000e+03,1.800000000000000000e+02,2.300000000000000266e+00,2.000000000000000111e-01,9.000000000000000000e+00,1.252299045293469817e+03,1.844890492785347626e+07
3.000000000000000000e+03,1.800000000000000000e+02,2.300000000000000266e+00,2.000000000000000111e-01,1.000000000000000000e+01,1.252299045293469817e+03,1.885876187998463586e+07
3.000000000000000000e+03,1.800000000000000000e+02,2.300000000000000266e+00,2.000000000000000111e-01,1.100000000000000000e+01,1.252299045293469817e+03,1.887790938810907304e+07
3.000000000000000000e+03,1.800000000000000000e+02,2.300000000000000266e+00,3.000000000000000444e-01,5.000000000000000000e+00,1.252299045293469817e+03,1.282597372064505517e+07
3.000000000000000000e+03,1.800000000000000000e+02,2.300000000000000266e+00,3.000000000000000444e-01,6.000000000000000000e+00,1.252299045293469817e+03,1.537817661617095396e+07
3.000000000000000000e+03,1.800000000000000000e+02,2.300000000000000266e+00,3.000000000000000444e-01,7.000000000000000000e+00,1.252299045293469817e+03,1.714474441771369800e+07
3.000000000000000000e+03,1.800000000000000000e+02,2.300000000000000266e+00,3.000000000000000444e-01,8.000000000000000000e+00,1.252299045293469817e+03,1.826357031284898892e+07
3.000000000000000000e+03,1.800000000000000000e+02,2.300000000000000266e+00,3.000000000000000444e-01,9.000000000000000000e+00,1.252299045293469817e+03,1.881692852200296149e+07
3.000000000000000000e+03,1.800000000000000000e+02,2.300000000000000266e+00,3.000000000000000444e-01,1.000000000000000000e+01,1.252299045293469817e+03,1.888955147750324756e+07
3.000000000000000000e+03,1.800000000000000000e+02,2.300000000000000266e+00,3.000000000000000444e-01,1.100000000000000000e+01,1.252299045293469817e+03,1.858323349939906597e+07
3.000000000000000000e+03,1.800000000000000000e+02,2.400000000000000355e+00,1.000000000000000056e-01,5.000000000000000000e+00,1.461231813371905446e+03,1.007112951271819696e+07
3.000000000000000000e+03,1.800000000000000000e+02,2.400000000000000355e+00,1.000000000000000056e-01,6.000000000000000000e+00,1.461231813371905446e+03,1.293460896240291931e+07
3.000000000000000000e+03,1.800000000000000000e+02,2.400000000000000355e+00,1.000000000000000056e-01,7.000000000000000000e+00,1.461231813371905446e+03,1.510741409970116802e+07
3.000000000000000000e+03,1.800000000000000000e+02,2.400000000000000355e+00,1.000000000000000056e-01,8.000000000000000000e+00,1.461231813371905446e+03,1.671168413170685619e+07
3.000000000000000000e+03,1.800000000000000000e+02,2.400000000000000355e+00,1.000000000000000056e-01,9.000000000000000000e+00,1.461231813371905446e+03,1.783933837397043407e+07
3.000000000000000000e+03,1.800000000000000000e+02,2.400000000000000355e+00,1.000000000000000056e-01,1.000000000000000000e+01,1.461231813371905446e+03,1.854469281270159036e+07
3.000000000000000000e+03,1.800000000000000000e+02,2.400000000000000355e+00,1.000000000000000056e-01,1.100000000000000000e+01,1.461231813371905446e+03,1.887331758547455817e+07
3.000000000000000000e+03,1.800000000000000000e+02,2.400000000000000355e+00,2.000000000000000111e-01,5.000000000000000000e+00,1.461231813371905446e+03,1.147319879605269805e+07
3.000000000000000000e+03,1.800000000000000000e+02,2.400000000000000355e+00,2.000000000000000111e-01,6.000000000000000000e+00,1.461231813371905446e+03,1.420507418019404449e+07
3.000000000000000000e+03,1.800000000000000000e+02,2.400000000000000355e+00,2.000000000000000111e-01,7.000000000000000000e+00,1.461231813371905446e+03,1.619348577248628438e+07
3.000000000000000000e+03,1.800000000000000000e+02,2.400000000000000355e+00,2.000000000000000111e-01,8.000000000000000000e+00,1.461231813371905446e+03,1.758036275855545327e+07
3.000000000000000000e+03,1.800000000000000000e+02,2.400000000000000355e+00,2.000000000000000111e-01,9.000000000000000000e+00,1.461231813371905446e+03,1.844890492785347626e+07
3.000000000000000000e+03,1.800000000000000000e+02,2.400000000000000355e+00,2.000000000000000111e-01,1.000000000000000000e+01,1.461231813371905446e+03,1.885876187998463586e+07
3.000000000000000000e+03,1.800000000000000000e+02,2.400000000000000355e+00,2.000000000000000111e-01,1.100000000000000000e+01,1.461231813371905446e+03,1.887790938810907304e+07
3.000000000000000000e+03,1.800000000000000000e+02,2.400000000000000355e+00,3.000000000000000444e-01,5.000000000000000000e+00,1.461231813371905446e+03,1.282597372064505517e+07
3.000000000000000000e+03,1.800000000000000000e+02,2.400000000000000355e+00,3.000000000000000444e-01,6.000000000000000000e+00,1.461231813371905446e+03,1.537817661617095396e+07
3.000000000000000000e+03,1.800000000000000000e+02,2.400000000000000355e+00,3.000000000000000444e-01,7.000000000000000000e+00,1.461231813371905446e+03,1.714474441771369800e+07
3.000000000000000000e+03,1.800000000000000000e+02,2.400000000000000355e+00,3.000000000000000444e-01,8.000000000000000000e+00,1.461231813371905446e+03,1.826357031284898892e+07
3.000000000000000000e+03,1.800000000000000000e+02,2.400000000000000355e+00,3.000000000000000444e-01,9.000000000000000000e+00,1.461231813371905446e+03,1.881692852200296149e+07
3.000000000000000000e+03,1.800000000000000000e+02,2.400000000000000355e+00,3.000000000000000444e-01,1.000000000000000000e+01,1.461231813371905446e+03,1.888955147750324756e+07
3.000000000000000000e+03,1.800000000000000000e+02,2.400000000000000355e+00,3.000000000000000444e-01,1.100000000000000000e+01,1.461231813371905446e+03,1.858323349939906597e+07
4.000000000000000000e+03,1.800000000000000000e+02,2.100000000000000089e+00,1.000000000000000056e-01,5.000000000000000000e+00,8.283489763169015987e+02,1.160663113450114615e+07
4.000000000000000000e+03,1.800000000000000000e+02,2.100000000000000089e+00,1.000000000000000056e-01,6.000000000000000000e+00,8.283489763169015987e+02,1.547589170141880214e+07
4.000000000000000000e+03,1.800000000000000000e+02,2.100000000000000089e+00,1.000000000000000056e-01,7.000000000000000000e+00,8.283489763169015987e+02,1.854303638096627221e+07
4.000000000000000000e+03,1.800000000000000000e+02,2.100000000000000089e+00,1.000000000000000056e-01,8.000000000000000000e+00,8.283489763169015987e+02,2.087808209741675109e+07
4.000000000000000000e+03,1.800000000000000000e+02,2.100000000000000089e+00,1.000000000000000056e-01,9.000000000000000000e+00,8.283489763169015987e+02,2.256656519514644891e+07
4.000000000000000000e+03,1.800000000000000000e+02,2.100000000000000089e+00,1.000000000000000056e-01,1.000000000000000000e+01,8.283489763169015987e+02,2.366931808498502150e+07
4.000000000000000000e+03,1.800000000000000000e+02,2.100000000000000089e+00,1.000000000000000056e-01,1.100000000000000000e+01,8.283489763169015987e+02,2.424572364410763606e+07
4.000000000000000000e+03,1.800000000000000000e+02,2.100000000000000089e+00,2.000000000000000111e-01,5.000000000000000000e+00,8.283489763169015987e+02,1.347538702491788566e+07
4.000000000000000000e+03,1.800000000000000000e+02,2.100000000000000089e+00,2.000000000000000111e-01,6.000000000000000000e+00,8.283489763169015987e+02,1.725619203380217776e+07
4.000000000000000000e+03,1.800000000000000000e+02,2.100000000000000089e+00,2.000000000000000111e-01,7.000000000000000000e+00,8.283489763169015987e+02,2.011678754437915981e+07
4.000000000000000000e+03,1.800000000000000000e+02,2.100000000000000089e+00,2.000000000000000111e-01,8.000000000000000000e+00,8.283489763169015987e+02,2.217369657758766040e+07
4.000000000000000000e+03,1.800000000000000000e+02,2.100000000000000089e+00,2.000000000000000111e-01,9.000000000000000000e+00,8.283489763169015987e+02,2.351472718695139885e+07
4.000000000000000000e+03,1.800000000000000000e+02,2.100000000000000089e+00,2.000000000000000111e-01,1.000000000000000000e+01,8.283489763169015987e+02,2.421544721606580168e+07
4.000000000000000000e+03,1.800000000000000000e+02,2.100000000000000089e+00,2.000000000000000111e-01,1.100000000000000000e+01,8.283489763169015987e+02,2.436897286563884839e+07
4.000000000000000000e+03,1.800000000000000000e+02,2.100000000000000089e+00,3.000000000000000444e-01,5.000000000000000000e+00,8.283489763169015987e+02,1.532540756836293824e+07
4.000000000000000000e+03,1.800000000000000000e+02,2.100000000000000089e+00,3.000000000000000444e-01,6.000000000000000000e+00,8.283489763169015987e+02,1.893278638130427897e+07
4.000000000000000000e+03,1.800000000000000000e+02,2.100000000000000089e+00,3.000000000000000444e-01,7.000000000000000000e+00,8.283489763169015987e+02,2.152043563204192743e+07
4.000000000000000000e+03,1.800000000000000000e+02,2.100000000000000089e+00,3.000000000000000444e-01,8.000000000000000000e+00,8.283489763169015987e+02,2.322139950780292228e+07
4.000000000000000000e+03,1.800000000000000000e+02,2.100000000000000089e+00,3.000000000000000444e-01,9.000000000000000000e+00,8.283489763169015987e+02,2.413445157540144026e+07
4.000000000000000000e+03,1.800000000000000000e+02,2.100000000000000089e+00,3.000000000000000444e-01,1.000000000000000000e+01,8.283489763169015987e+02,2.437452906056433171e+07
4.000000000000000000e+03,1.800000000000000000e+02,2.100000000000000089e+00,3.000000000000000444e-01,1.100000000000000000e+01,8.283489763169015987e+02,2.408254300902294740e+07
4.000000000000000000e+03,1.800000000000000000e+02,2.200000000000000178e+00,1.000000000000000056e-01,5.000000000000000000e+00,8.958454806673221356e+02,1.160663113450114615e+07
4.000000000000000000e+03,1.800000000000000000e+02,2.200000000000000178e+00,1.000000000000000056e-01,6.000000000000000000e+00,8.958454806673221356e+02,1.547589170141880214e+07
4.000000000000000000e+03,1.800000000000000000e+02,2.200000000000000178e+00,1.000000000000000056e-01,7.000000000000000000e+00,8.958454806673221356e+02,1.854303638096627221e+07
4.000000000000000000e+03,1.800000000000000000e+02,2.200000000000000178e+00,1.000000000000000056e-01,8.000000000000000000e+00,8.958454806673221356e+02,2.087808209741675109e+07
4.000000000000000000e+03,1.800000000000000000e+02,2.200000000000000178e+00,1.000000000000000056e-01,9.000000000000000000e+00,8.958454806673221356e+02,2.256656519514644891e+07
4.000000000000000000e+03,1.800000000000000000e+02,2.200000000000000178e+00,1.000000000000000056e-01,1.000000000000000000e+01,8.958454806673221356e+02,2.366931808498502150e+07
4.000000000000000000e+03,1.800000000000000000e+02,2.200000000000000178e+00,1.000000000000000056e-01,1.100000000000000000e+01,8.958454806673221356e+02,2.424572364410763606e+07
4.000000000000000000e+03,1.800000000000000000e+02,2.200000000000000178e+00,2.000000000000000111e-01,5.000000000000000000e+00,8.958454806673221356e+02,1.347538702491788566e+07
4.000000000000000000e+03,1.800000000000000000e+02,2.200000000000000178e+00,2.000000000000000111e-01,6.000000000000000000e+00,8.958454806673221356e+02,1.725619203380217776e+07
4.000000000000000000e+03,1.800000000000000000e+02,2.200000000000000178e+00,2.000000000000000111e-01,7.000000000000000000e+00,8.958454806673221356e+02,2.011678754437915981e+07
4.000000000000000000e+03,1.800000000000000000e+02,2.200000000000000178e+00,2.000000000000000111e-01,8.000000000000000000e+00,8.958454806673221356e+02,2.217369657758766040e+07
4.000000000000000000e+03,1.800000000000000000e+02,2.200000000000000178e+00,2.000000000000000111e-01,9.000000000000000000e+00,8.958454806673221356e+02,2.351472718695139885e+07
4.000000000000000000e+03,1.800000000000000000e+02,2.200000000000000178e+00,2.000000000000000111e-01,1.000000000000000000e+01,8.958454806673221356e+02,2.421544721606580168e+07
4.000000000000000000e+03,1.800000000000000000e+02,2.200000000000000178e+00,2.000000000000000111e-01,1.100000000000000000e+01,8.958454806673221356e+02,2.436897286563884839e+07
4.000000000000000000e+03,1.800000000000000000e+02,2.200000000000000178e+00,3.000000000000000444e-01,5.000000000000000000e+00,8.958454806673221356e+02,1.532540756836293824e+07
4.000000000000000000e+03,1.800000000000000000e+02,2.200000000000000178e+00,3.000000000000000444e-01,6.000000000000000000e+00,8.958454806673221356e+02,1.893278638130427897e+07
4.000000000000000000e+03,1.800000000000000000e+02,2.200000000000000178e+00,3.000000000000000444e-01,7.000000000000000000e+00,8.958454806673221356e+02,2.152043563204192743e+07
4.000000000000000000e+03,1.800000000000000000e+02,2.200000000000000178e+00,3.000000000000000444e-01,8.000000000000000000e+00,8.958454806673221356e+02,2.322139950780292228e+07
4.000000000000000000e+03,1.800000000000000000e+02,2.200000000000000178e+00,3.000000000000000444e-01,9.000000000000000000e+00,8.958454806673221356e+02,2.413445157540144026e+07
4.000000000000000000e+03,1.800000000000000000e+02,2.200000000000000178e+00,3.000000000000000444e-01,1.000000000000000000e+01,8.958454806673221356e+02,2.437452906056433171e+07
4.000000000000000000e+03,1.800000000000000000e+02,2.200000000000000178e+00,3.000000000000000444e-01,1.100000000000000000e+01,8.958454806673221356e+02,2.408254300902294740e+07
4.000000000000000000e+03,1.800000000000000000e+02,2.300000000000000266e+00,1.000000000000000056e-01,5.000000000000000000e+00,9.995075427628285070e+02,1.160663113450114615e+07
4.000000000000000000e+03,1.800000000000000000e+02,2.300000000000000266e+00,1.000000000000000056e-01,6.000000000000000000e+00,9.995075427628285070e+02,1.547589170141880214e+07
4.000000000000000000e+03,1.800000000000000000e+02,2.300000000000000266e+00,1.000000000000000056e-01,7.000000000000000000e+00,9.995075427628285070e+02,1.854303638096627221e+07
4.000000000000000000e+03,1.800000000000000000e+02,2.300000000000000266e+00,1.000000000000000056e-01,8.000000000000000000e+00,9.995075427628285070e+02,2.087808209741675109e+07
4.000000000000000000e+03,1.800000000000000000e+02,2.300000000000000266e+00,1.000000000000000056e-01,9.000000000000000000e+00,9.995075427628285070e+02,2.256656519514644891e+07
4.000000000000000000e+03,1.800000000000000000e+02,2.300000000000000266e+00,1.000000000000000056e-01,1.000000000000000000e+01,9.995075427628285070e+02,2.366931808498502150e+07
4.000000000000000000e+03,1.800000000000000000e+02,2.300000000000000266e+00,1.000000000000000056e-01,1.100000000000000000e+01,9.995075427628285070e+02,2.424572364410763606e+07
4.000000000000000000e+03,1.800000000000000000e+02,2.300000000000000266e+00,2.000000000000000111e-01,5.000000000000000000e+00,9.995075427628285070e+02,1.347538702491788566e+07
4.000000000000000000e+03,1.800000000000000000e+02,2.300000000000000266e+00,2.000000000000000111e-01,6.000000000000000000e+00,9.995075427628285070e+02,1.725619203380217776e+07
4.000000000000000000e+03,1.800000000000000000e+02,2.300000000000000266e+00,2.000000000000000111e-01,7.000000000000000000e+00,9.995075427628285070e+02,2.011678754437915981e+07
4.000000000000000000e+03,1.800000000000000000e+02,2.300000000000000266e+00,2.000000000000000111e-01,8.000000000000000000e+00,9.995075427628285070e+02,2.217369657758766040e+07
4.000000000000000000e+03,1.800000000000000000e+02,2.300000000000000266e+00,2.000000000000000111e-01,9.000000000000000000e+00,9.995075427628285070e+02,2.351472718695139885e+07
4.000000000000000000e+03,1.800000000000000000e+02,2.300000000000000266e+00,2.000000000000000111e-01,1.000000000000000000e+01,9.995075427628285070e+02,2.421544721606580168e+07
4.000000000000000000e+03,1.800000000000000000e+02,2.300000000000000266e+00,2.000000000000000111e-01,1.100000000000000000e+01,9.995075427628285070e+02,2.436897286563884839e+07
4.000000000000000000e+03,1.800000000000000000e+02,2.300000000000000266e+00,3.000000000000000444e-01,5.000000000000000000e+00,9.995075427628285070e+02,1.532540756836293824e+07
4.000000000000000000e+03,1.800000000000000000e+02,2.300000000000000266e+00,3.000000000000000444e-01,6.000000000000000000e+00,9.995075427628285070e+02,1.893278638130427897e+07
4.000000000000000000e+03,1.800000000000000000e+02,2.300000000000000266e+00,3.000000000000000444e-01,7.000000000000000000e+00,9.995075427628285070e+02,2.152043563204192743e+07
4.000000000000000000e+03,1.800000000000000000e+02,2.300000000000000266e+00,3.000000000000000444e-01,8.000000000000000000e+00,9.995075427628285070e+02,2.322139950780292228e+07
4.000000000000000000e+03,1.800000000000000000e+02,2.300000000000000266e+00,3.000000000000000444e-01,9.000000000000000000e+00,9.995075427628285070e+02,2.413445157540144026e+07
4.000000000000000000e+03,1.800000000000000000e+02,2.300000000000000266e+00,3.000000000000000444e-01,1.000000000000000000e+01,9.995075427628285070e+02,2.437452906056433171e+07
4.000000000000000000e+03,1.800000000000000000e+02,2.300000000000000266e+00,3.000000000000000444e-01,1.100000000000000000e+01,9.995075427628285070e+02,2.408254300902294740e+07
4.000000000000000000e+03,1.800000000000000000e+02,2.400000000000000355e+00,1.000000000000000056e-01,5.000000000000000000e+00,1.159142830055701097e+03,1.160663113450114615e+07
4.000000000000000000e+03,1.800000000000000000e+02,2.400000000000000355e+00,1.000000000000000056e-01,6.000000000000000000e+00,1.159142830055701097e+03,1.547589170141880214e+07
4.000000000000000000e+03,1.800000000000000000e+02,2.400000000000000355e+00,1.000000000000000056e-01,7.000000000000000000e+00,1.159142830055701097e+03,1.854303638096627221e+07
4.000000000000000000e+03,1.800000000000000000e+02,2.400000000000000355e+00,1.000000000000000056e-01,8.000000000000000000e+00,1.159142830055701097e+03,2.087808209741675109e+07
4.000000000000000000e+03,1.800000000000000000e+02,2.400000000000000355e+00,1.000000000000000056e-01,9.000000000000000000e+00,1.159142830055701097e+03,2.256656519514644891e+07
4.000000000000000000e+03,1.800000000000000000e+02,2.400000000000000355e+00,1.000000000000000056e-01,1.000000000000000000e+01,1.159142830055701097e+03,2.366931808498502150e+07
4.000000000000000000e+03,1.800000000000000000e+02,2.400000000000000355e+00,1.000000000000000056e-01,1.100000000000000000e+01,1.159142830055701097e+03,2.424572364410763606e+07
4.000000000000000000e+03,1.800000000000000000e+02,2.400000000000000355e+00,2.000000000000000111e-01,5.000000000000000000e+00,1.159142830055701097e+03,1.347538702491788566e+07
4.000000000000000000e+03,1.800000000000000000e+02,2.400000000000000355e+00,2.000000000000000111e-01,6.000000000000000000e+00,1.159142830055701097e+03,1.725619203380217776e+07
4.000000000000000000e+03,1.800000000000000000e+02,2.400000000000000355e+00,2.000000000000000111e-01,7.000000000000000000e+00,1.159142830055701097e+03,2.011678754437915981e+07
4.000000000000000000e+03,1.800000000000000000e+02,2.400000000000000355e+00,2.000000000000000111e-01,8.000000000000000000e+00,1.159142830055701097e+03,2.217369657758766040e+07
4.000000000000000000e+03,1.800000000000000000e+02,2.400000000000000355e+00,2.000000000000000111e-01,9.000000000000000000e+00,1.159142830055701097e+03,2.351472718695139885e+07
4.000000000000000000e+03,1.800000000000000000e+02,2.400000000000000355e+00,2.000000000000000111e-01,1.000000000000000000e+01,1.159142830055701097e+03,2.421544721606580168e+07
4.000000000000000000e+03,1.800000000000000000e+02,2.400000000000000355e+00,2.000000000000000111e-01,1.100000000000000000e+01,1.159142830055701097e+03,2.436897286563884839e+07
4.000000000000000000e+03,1.800000000000000000e+02,2.400000000000000355e+00,3.000000000000000444e-01,5.000000000000000000e+00,1.159142830055701097e+03,1.532540756836293824e+07
4.000000000000000000e+03,1.800000000000000000e+02,2.400000000000000355e+00,3.000000000000000444e-01,6.000000000000000000e+00,1.159142830055701097e+03,1.893278638130427897e+07
4.000000000000000000e+03,1.800000000000000000e+02,2.400000000000000355e+00,3.000000000000000444e-01,7.000000000000000000e+00,1.159142830055701097e+03,2.152043563204192743e+07
4.000000000000000000e+03,1.800000000000000000e+02,2.400000000000000355e+00,3.000000000000000444e-01,8.000000000000000000e+00,1.159142830055701097e+03,2.322139950780292228e+07
4.000000000000000000e+03,1.800000000000000000e+02,2.400000000000000355e+00,3.000000000000000444e-01,9.000000000000000000e+00,1.159142830055701097e+03,2.413445157540144026e+07
4.000000000000000000e+03,1.800000000000000000e+02,2.400000000000000355e+00,3.000000000000000444e-01,1.000000000000000000e+01,1.159142830055701097e+03,2.437452906056433171e+07
4.000000000000000000e+03,1.800000000000000000e+02,2.400000000000000355e+00,3.000000000000000444e-01,1.100000000000000000e+01,1.159142830055701097e+03,2.408254300902294740e+07
5.000000000000000000e+03,1.800000000000000000e+02,2.100000000000000089e+00,1.000000000000000056e-01,5.000000000000000000e+00,7.075178347533947090e+02,1.273286807427897491e+07
5.000000000000000000e+03,1.800000000000000000e+02,2.100000000000000089e+00,1.000000000000000056e-01,6.000000000000000000e+00,7.075178347533947090e+02,1.753310780539795756e+07
5.000000000000000000e+03,1.800000000000000000e+02,2.100000000000000089e+00,1.000000000000000056e-01,7.000000000000000000e+00,7.075178347533947090e+02,2.148803161320837587e+07
